t,bead x,bead y,bead z,cam x,cam y,cam z,act x,act y1,act z,act y2,curr 1,curr 2,curr 3,curr 4,ps power,focus1,focus2
65650.4212,-0.2065,-0.1359,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.1800, 0.2920, 0.2020, 0.0900,0,1.2315458614,1.10936497594
65650.4248,-0.2065,-0.1359,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.1800, 0.2920, 0.2020, 0.0900,0,1.22788296665,1.10610066841
65650.7311,-0.2065,-0.1359,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.1800, 0.2920, 0.2020, 0.0900,0,1.22903966224,1.10961583957
65651.1062,-0.2065,-0.1359,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.22689953518,1.10359652657
65651.7054,-0.2065,-0.1359,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.22321132072,1.11085045133
65651.8173,-0.2060,-0.1369,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.22782825567,1.10330582715
65652.1310,-0.2060,-0.1374,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.22721559963,1.10028506702
65652.3953,-0.2060,-0.1379,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.22398922034,1.10940695698
65652.7703,-0.2055,-0.1379,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.2248710956,1.10543152934
65653.1719,-0.2055,-0.1384,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.22612468648,1.10233104498
65653.4302,-0.2055,-0.1384,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.22484140875,1.09599228419
65653.6543,-0.2055,-0.1384,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.21700874116,1.10229003895
65654.2971,-0.2055,-0.1389,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.22853477813,1.10485272964
65654.3708,-0.2050,-0.1389,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.22968778002,1.10853887532
65654.6878,-0.2050,-0.1389,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.22928218178,1.1064927381
65654.9445,-0.2050,-0.1389,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.23967087889,1.0998970498
65655.3206,-0.2050,-0.1389,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.23454395321,1.09694641522
65655.6031,-0.2045,-0.1394,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.23258093704,1.10093995402
65655.9835,-0.2045,-0.1394,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.2329266353,1.10570622309
65656.3798,-0.2045,-0.1394,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.23828822314,1.10209811234
65656.6365,-0.2045,-0.1394,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.23491076252,1.09126801631
65656.9187,-0.2040,-0.1394,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.23918584425,1.10690674458
65657.2875,-0.2040,-0.1394,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.23486188992,1.09594301921
65657.6518,-0.2040,-0.1394,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.2422607622,1.09911199213
65658.0207,-0.2040,-0.1394,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.23970635789,1.10075872924
65658.2769,-0.2035,-0.1399,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.24162293596,1.10738192403
65658.5772,-0.2035,-0.1399,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.2385171948,1.10456855928
65658.9349,-0.2035,-0.1399,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.24064784249,1.0988195978
65659.3324,-0.2030,-0.1399,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.24529494446,1.09867994608
65659.6957,-0.2030,-0.1399,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.2459899953,1.09861863762
65659.9632,-0.2030,-0.1399,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.24030642044,1.09340545378
65660.2242,-0.2030,-0.1399,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.25046463983,1.09640806071
65660.4846,-0.2025,-0.1399,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.24152820657,1.10186044584
65660.7175,-0.2025,-0.1399,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.24998212387,1.10618906311
65661.1985,-0.2025,-0.1399,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.24796579304,1.09879307272
65661.5505,-0.2020,-0.1399,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.24398883595,1.09426090666
65661.7595,-0.2020,-0.1404,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.25047229752,1.09940726358
65662.0271,-0.2020,-0.1404,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.2577162992,1.09834359431
65662.2850,-0.2015,-0.1404,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.25816716357,1.09975472824
65662.6467,-0.2015,-0.1404,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.25316623415,1.09909542417
65663.0516,-0.2015,-0.1404,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.25939875728,1.09823945754
65663.4321,-0.2010,-0.1404,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.25685038566,1.09540932134
65663.6943,-0.2010,-0.1404,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.25461518118,1.09479738569
65664.0121,-0.2005,-0.1404,-0.2688, 0.0060, 0.0336,-0.2688, 0.9717, 0.4697, 5.8025, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.25610397127,1.09066133542
65664.3356,-0.2005,-0.1404,-0.2652, 0.0060, 0.0336,-0.2652, 0.9717, 0.4697, 5.8071, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.2673715275,1.10160342947
65664.6908,-0.2005,-0.1409,-0.2582, 0.0060, 0.0336,-0.2582, 0.9717, 0.4697, 5.8131, 3.3538, 0.5000,-0.5000,-0.5000, 0.5000,1,1.22255854612,1.13953756111
