t,bead x,bead y,bead z,cam x,cam y,cam z,act x,act y1,act z,act y2,curr 1,curr 2,curr 3,curr 4,ps power,focus1,focus2
67737.4484,-0.0050,-0.0009,-0.1105, 0.0060, 0.0336,-0.1105, 0.9717, 0.4697, 5.9608, 4.9876, 0.1800, 0.2120, 0.1220, 0.0900,0,1.45134746052,1.28261701988
67737.4517,-0.0050,-0.0009,-0.1105, 0.0060, 0.0336,-0.1105, 0.9717, 0.4697, 5.9608, 4.9876, 0.1800, 0.2120, 0.1220, 0.0900,0,1.45077610987,1.27900774477
67737.6389,-0.0050,-0.0009,-0.1105, 0.0060, 0.0336,-0.1105, 0.9717, 0.4697, 5.9608, 4.9876, 0.1800, 0.2120, 0.1220, 0.0900,0,1.45624266501,1.28562605054
67737.7086,-0.0050,-0.0009,-0.1105, 0.0060, 0.0336,-0.1105, 0.9717, 0.4697, 5.9608, 4.9876, 0.2098,-0.2098,-0.2098, 0.2098,1,1.44499342125,1.28237199698
67737.8603,-0.0050,-0.0009,-0.1105, 0.0060, 0.0336,-0.1105, 0.9717, 0.4697, 5.9608, 4.9876, 0.2098,-0.2098,-0.2098, 0.2098,1,1.45241317278,1.28488142095
67737.9675,-0.0050,-0.0009,-0.1105, 0.0060, 0.0336,-0.1105, 0.9717, 0.4697, 5.9608, 4.9876, 0.2098,-0.2098,-0.2098, 0.2098,1,1.45215279605,1.27856471087
67738.2300,-0.0050,-0.0009,-0.1105, 0.0060, 0.0336,-0.1105, 0.9717, 0.4697, 5.9608, 4.9876, 0.2098,-0.2098,-0.2098, 0.2098,1,1.44716763315,1.27784999207
67738.4794,-0.0045,-0.0009,-0.1105, 0.0060, 0.0336,-0.1105, 0.9717, 0.4697, 5.9608, 4.9876, 0.2098,-0.2098,-0.2098, 0.2098,1,1.45439848573,1.28595573469
67738.7407,-0.0045,-0.0009,-0.1105, 0.0060, 0.0336,-0.1105, 0.9717, 0.4697, 5.9608, 4.9876, 0.2098,-0.2098,-0.2098, 0.2098,1,1.4643045307,1.27905492007
67738.9743,-0.0045,-0.0014,-0.1105, 0.0060, 0.0336,-0.1105, 0.9717, 0.4697, 5.9608, 4.9876, 0.2098,-0.2098,-0.2098, 0.2098,1,1.46052596624,1.28210908713
67739.1087,-0.0045,-0.0014,-0.1105, 0.0060, 0.0336,-0.1105, 0.9717, 0.4697, 5.9608, 4.9876, 0.2098,-0.2098,-0.2098, 0.2098,1,1.46460147781,1.26968702586
67739.2313,-0.0045,-0.0014,-0.1093, 0.0060, 0.0336,-0.1093, 0.9717, 0.4697, 5.9620, 4.9876, 0.2098,-0.2098,-0.2098, 0.2098,1,1.4675616441,1.27141656155
67739.3597,-0.0045,-0.0014,-0.1068, 0.0060, 0.0336,-0.1068, 0.9717, 0.4697, 5.9645, 4.9876, 0.1858,-0.1858,-0.1858, 0.1858,1,1.4624864853,1.27221592831
67739.4849,-0.0045,-0.0014,-0.1036, 0.0060, 0.0336,-0.1036, 0.9717, 0.4697, 5.9677, 4.9876, 0.1354,-0.1354,-0.1354, 0.1354,1,1.4676483751,1.27319494952
67739.6153,-0.0045,-0.0014,-0.1022, 0.0060, 0.0336,-0.1022, 0.9717, 0.4697, 5.9691, 4.9876, 0.1800, 0.2920, 0.2020, 0.0900,0,1.47027687028,1.26591050102
67739.7412,-0.0045,-0.0014,-0.0994, 0.0060, 0.0336,-0.0994, 0.9717, 0.4697, 5.9719, 4.9876, 0.1800, 0.2920, 0.2020, 0.0900,0,1.46884879106,1.27292782081
67740.0128,-0.0050,-0.0019,-0.0941, 0.0060, 0.0336,-0.0941, 0.9717, 0.4697, 5.9772, 4.9876, 0.1800, 0.2920, 0.2020, 0.0900,0,1.43289354346,1.31707626545
67740.2750,-0.0050,-0.0019,-0.0915, 0.0060, 0.0336,-0.0915, 0.9717, 0.4697, 5.9798, 4.9876, 0.1800, 0.2920, 0.2020, 0.0900,0,1.38834422907,1.3500799281
67740.5255,-0.0050,-0.0019,-0.0963, 0.0060, 0.0336,-0.0963, 0.9717, 0.4697, 5.9750, 4.9876, 0.1800, 0.2920, 0.2020, 0.0900,0,1.38205930727,1.34213142193
67740.6533,-0.0050,-0.0019,-0.0980, 0.0060, 0.0336,-0.0980, 0.9717, 0.4697, 5.9733, 4.9876, 0.1800, 0.2920, 0.2020, 0.0900,0,1.38344207877,1.34648369149
67740.7799,-0.0050,-0.0019,-0.1015, 0.0060, 0.0336,-0.1015, 0.9717, 0.4697, 5.9698, 4.9876, 0.1800, 0.2920, 0.2020, 0.0900,0,1.38355456042,1.34905462977
67740.9214,-0.0050,-0.0019,-0.1064, 0.0060, 0.0336,-0.1064, 0.9717, 0.4697, 5.9649, 4.9876, 0.1800, 0.2920, 0.2020, 0.0900,0,1.38654128173,1.34389177257
67741.0437,-0.0050,-0.0019,-0.1111, 0.0060, 0.0336,-0.1111, 0.9717, 0.4697, 5.9602, 4.9876, 0.1800, 0.2920, 0.2020, 0.0900,0,1.42363174055,1.30123469178
