t,bead x,bead y,bead z,cam x,cam y,cam z,act x,act y1,act z,act y2,curr 1,curr 2,curr 3,curr 4,ps power,focus1,focus2
 696.2186,-0.0135, 0.0081,-0.0796, 0.0060, 0.0336,-0.0796, 0.9717, 0.4697, 5.9917, 5.6100, 1.1880, 0.5000, 0.2500, 0.9380,1,1.34491614074,1.40034334337
 696.3433,-0.0120, 0.0051,-0.0817, 0.0060, 0.0336,-0.0817, 0.9717, 0.4697, 5.9896, 5.6100, 1.1880, 0.5400, 0.2700, 0.9180,1,1.33954389983,1.39511997517
 696.4720,-0.0100, 0.0006,-0.0846, 0.0060, 0.0336,-0.0846, 0.9717, 0.4697, 5.9867, 5.6100,-0.1658,-0.1658, 0.1658, 0.1658,1,1.34924011357,1.37205243069
 696.6011,-0.0070,-0.0034,-0.0896, 0.0060, 0.0336,-0.0896, 0.9717, 0.4697, 5.9817, 5.6100,-0.1070,-0.1070, 0.1070, 0.1070,1,1.38049424036,1.34957132472
 696.7341,-0.0090,-0.0034,-0.0917, 0.0060, 0.0336,-0.0917, 0.9717, 0.4697, 5.9796, 5.6100, 0.2800, 0.5520, 0.4120, 0.1400,1,1.43333061871,1.34044161699
 696.8662,-0.0095,-0.0029,-0.0946, 0.0060, 0.0336,-0.0946, 0.9717, 0.4697, 5.9767, 5.6100, 0.3600, 0.6320, 0.4520, 0.1800,1,1.43208303005,1.32245947354
 696.9775,-0.0105,-0.0034,-0.0968, 0.0060, 0.0336,-0.0968, 0.9717, 0.4697, 5.9717, 5.6100, 0.3800, 0.6120, 0.4220, 0.1900,1,1.44387039944,1.29503430555
 697.2320,-0.0110,-0.0019,-0.0995, 0.0060, 0.0336,-0.0995, 0.9717, 0.4697, 5.9718, 5.6100, 0.1352,-0.1352,-0.1352, 0.1352,1,1.49508717029,1.28826822475
 697.4893,-0.0100,-0.0009,-0.0960, 0.0060, 0.0336,-0.0960, 0.9717, 0.4697, 5.9753, 5.6100, 0.1910,-0.1910,-0.1910, 0.1910,1,1.49726665918,1.291953896
 697.7506,-0.0095,-0.0014,-0.0913, 0.0060, 0.0336,-0.0913, 0.9717, 0.4697, 5.9801, 5.6100, 0.1202,-0.1202,-0.1202, 0.1202,1,1.51681651629,1.28393650823
 697.8718,-0.0095,-0.0014,-0.0876, 0.0060, 0.0336,-0.0876, 0.9717, 0.4697, 5.9837, 5.6100, 0.3800, 0.4920, 0.3020, 0.1900,1,1.51275671119,1.28701643129
 698.0005,-0.0100,-0.0014,-0.0871, 0.0060, 0.0336,-0.0871, 0.9717, 0.4697, 5.9864, 5.6100, 0.3800, 0.4920, 0.3020, 0.1900,1,1.48559354142,1.29515399293
 698.1264,-0.0105,-0.0024,-0.0821, 0.0060, 0.0336,-0.0821, 0.9717, 0.4697, 5.9892, 5.6100, 0.4000, 0.5120, 0.3120, 0.2000,1,1.4644528475,1.30984897868
 698.2472,-0.0090,-0.0019,-0.0821, 0.0060, 0.0336,-0.0821, 0.9717, 0.4697, 5.9892, 5.6100,-0.1572,-0.1572, 0.1572, 0.1572,1,1.44448079982,1.32364152424
 698.3906,-0.0080,-0.0014,-0.0821, 0.0060, 0.0336,-0.0821, 0.9717, 0.4697, 5.9892, 5.6100,-0.1572,-0.1572, 0.1572, 0.1572,1,1.44028678074,1.31665464642
 698.5086,-0.0075,-0.0004,-0.0822, 0.0060, 0.0336,-0.0822, 0.9717, 0.4697, 5.9891, 5.6100,-0.1572,-0.1572, 0.1572, 0.1572,1,1.4473702356,1.31510031988
 698.6254,-0.0075,-0.0009,-0.0822, 0.0060, 0.0336,-0.0822, 0.9717, 0.4697, 5.9891, 5.6100,-0.1566,-0.1566, 0.1566, 0.1566,1,1.43616026967,1.33622628522
 698.9123,-0.0075,-0.0014,-0.0822, 0.0060, 0.0336,-0.0822, 0.9717, 0.4697, 5.9891, 5.6100,-0.1566,-0.1566, 0.1566, 0.1566,1,1.4216575388,1.32729919634
 699.1675,-0.0080,-0.0014,-0.0822, 0.0060, 0.0336,-0.0822, 0.9717, 0.4697, 5.9891, 5.6100,-0.1566,-0.1566, 0.1566, 0.1566,1,1.40329512403,1.34764378897
 699.4074,-0.0080,-0.0019,-0.0859, 0.0060, 0.0336,-0.0859, 0.9717, 0.4697, 5.9854, 5.6100,-0.1566,-0.1566, 0.1566, 0.1566,1,1.38811473994,1.37833013898
 699.5249,-0.0080,-0.0024,-0.0863, 0.0060, 0.0336,-0.0863, 0.9717, 0.4697, 5.9832, 5.6100, 0.3200, 0.4720, 0.3120, 0.1600,1,1.37081989893,1.39043053131
 699.6490,-0.0085,-0.0024,-0.0902, 0.0060, 0.0336,-0.0902, 0.9717, 0.4697, 5.9810, 5.6100, 0.3200, 0.5120, 0.3520, 0.1600,1,1.36061820151,1.38806240421
 699.7765,-0.0090,-0.0029,-0.0950, 0.0060, 0.0336,-0.0950, 0.9717, 0.4697, 5.9760, 5.6100, 0.3400, 0.5320, 0.3620, 0.1700,1,1.35763432092,1.37414341325
 699.9395,-0.0085,-0.0019,-0.0974, 0.0060, 0.0336,-0.0974, 0.9717, 0.4697, 5.9739, 5.6100, 0.3600, 0.5920, 0.4120, 0.1800,1,1.39756695138,1.35137208595
 700.0689,-0.0075,-0.0009,-0.1003, 0.0060, 0.0336,-0.1003, 0.9717, 0.4697, 5.9710, 5.6100, 0.1486,-0.1486,-0.1486, 0.1486,1,1.42363946524,1.31845321697
 700.1939,-0.0070,-0.0004,-0.1048, 0.0060, 0.0336,-0.1048, 0.9717, 0.4697, 5.9665, 5.6100, 0.2052,-0.2052,-0.2052, 0.2052,1,1.44358709642,1.31102864064
 700.3192,-0.0050, 0.0001,-0.1048, 0.0060, 0.0336,-0.1048, 0.9717, 0.4697, 5.9665, 5.6100, 0.2958,-0.2958,-0.2958, 0.2958,1,1.48695524899,1.29995525485
 700.4362,-0.0035, 0.0001,-0.1048, 0.0060, 0.0336,-0.1048, 0.9717, 0.4697, 5.9665, 5.6100, 0.2952,-0.2952,-0.2952, 0.2952,1,1.48489919189,1.28861669817
 700.6780,-0.0035, 0.0001,-0.1017, 0.0060, 0.0336,-0.1017, 0.9717, 0.4697, 5.9702, 5.6100, 0.2952,-0.2952,-0.2952, 0.2952,1,1.50770013664,1.28433130681
 700.9309,-0.0035, 0.0001,-0.0975, 0.0060, 0.0336,-0.0975, 0.9717, 0.4697, 5.9738, 5.6100, 0.2342,-0.2342,-0.2342, 0.2342,1,1.50209004088,1.27759862557
 701.0986,-0.0035, 0.0001,-0.0925, 0.0060, 0.0336,-0.0925, 0.9717, 0.4697, 5.9788, 5.6100, 0.1508,-0.1508,-0.1508, 0.1508,1,1.5137516618,1.2606235119
 701.2211,-0.0035,-0.0004,-0.0903, 0.0060, 0.0336,-0.0903, 0.9717, 0.4697, 5.9835, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.50125560825,1.29287588283
 701.3464,-0.0040,-0.0009,-0.0875, 0.0060, 0.0336,-0.0875, 0.9717, 0.4697, 5.9838, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.45561983866,1.30142524353
 701.4728,-0.0040,-0.0009,-0.0835, 0.0060, 0.0336,-0.0835, 0.9717, 0.4697, 5.9880, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.46417307243,1.31391342946
 701.6589,-0.0045,-0.0014,-0.0833, 0.0060, 0.0336,-0.0833, 0.9717, 0.4697, 5.9880, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.41846853365,1.32871730756
 701.8437,-0.0045,-0.0019,-0.0833, 0.0060, 0.0336,-0.0833, 0.9717, 0.4697, 5.9880, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.42302577424,1.33262222297
 701.9530,-0.0045,-0.0019,-0.0833, 0.0060, 0.0336,-0.0833, 0.9717, 0.4697, 5.9880, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.41325073755,1.34383626284
 702.0858,-0.0045,-0.0019,-0.0833, 0.0060, 0.0336,-0.0833, 0.9717, 0.4697, 5.9880, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.41393900979,1.33425689056
 702.3497,-0.0045,-0.0019,-0.0833, 0.0060, 0.0336,-0.0833, 0.9717, 0.4697, 5.9880, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.41865893272,1.3337943184
 702.6151,-0.0045,-0.0019,-0.0833, 0.0060, 0.0336,-0.0833, 0.9717, 0.4697, 5.9880, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.41213966499,1.33572711474
 702.8518,-0.0045,-0.0019,-0.0833, 0.0060, 0.0336,-0.0833, 0.9717, 0.4697, 5.9880, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.41868796901,1.33780565786
 702.9775,-0.0045,-0.0019,-0.0833, 0.0060, 0.0336,-0.0833, 0.9717, 0.4697, 5.9880, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.41460173427,1.34378389573
 703.1385,-0.0045,-0.0019,-0.0833, 0.0060, 0.0336,-0.0833, 0.9717, 0.4697, 5.9880, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.42139991158,1.3502705694
 703.2689,-0.0045,-0.0019,-0.0833, 0.0060, 0.0336,-0.0833, 0.9717, 0.4697, 5.9880, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.42717613654,1.34608470156
 703.4007,-0.0045,-0.0019,-0.0833, 0.0060, 0.0336,-0.0833, 0.9717, 0.4697, 5.9880, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.41450758669,1.34712846018
 703.5294,-0.0045,-0.0024,-0.0833, 0.0060, 0.0336,-0.0833, 0.9717, 0.4697, 5.9880, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.42187025178,1.34444428144
 703.6579,-0.0045,-0.0024,-0.0833, 0.0060, 0.0336,-0.0833, 0.9717, 0.4697, 5.9880, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.40956977324,1.35586847331
 703.7547,-0.0045,-0.0024,-0.0833, 0.0060, 0.0336,-0.0833, 0.9717, 0.4697, 5.9880, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.4149043652,1.3432890992
 704.0227,-0.0045,-0.0024,-0.0875, 0.0060, 0.0336,-0.0875, 0.9717, 0.4697, 5.9838, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.41102729707,1.35948276702
 704.2900,-0.0050,-0.0024,-0.0917, 0.0060, 0.0336,-0.0917, 0.9717, 0.4697, 5.9796, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.40866042952,1.34366927936
 704.5305,-0.0050,-0.0024,-0.0961, 0.0060, 0.0336,-0.0961, 0.9717, 0.4697, 5.9741, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.40794197267,1.32980180736
 704.6876,-0.0045,-0.0024,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.45557200131,1.31501567376
 704.7971,-0.0045,-0.0024,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.47765090696,1.30220863956
 704.9392,-0.0045,-0.0024,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.47406474099,1.30969920111
 705.0672,-0.0045,-0.0024,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.47407046885,1.31584611815
 705.1932,-0.0045,-0.0024,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.47218518246,1.3114763479
 705.3194,-0.0045,-0.0024,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.48079066967,1.31083073944
 705.4462,-0.0045,-0.0024,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.47249594105,1.29837626823
 705.7093,-0.0045,-0.0024,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.47745919019,1.31116143645
 705.9384,-0.0045,-0.0024,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.46728162282,1.31038716586
 706.1949,-0.0050,-0.0024,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.4681474911,1.31732558854
 706.3364,-0.0050,-0.0029,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.46184165512,1.30513737464
 706.4729,-0.0050,-0.0029,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.1480, 0.1400, 0.0700, 0.0780,0,1.46059028838,1.30929139496
 706.5778,-0.0050,-0.0029,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.0000, 0.0000, 0.0000, 0.0000,1,1.47160932393,1.31054842547
 706.7262,-0.0050,-0.0029,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.0000, 0.0000, 0.0000, 0.0000,1,1.46781676212,1.30916407354
 706.8688,-0.0050,-0.0029,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.0000, 0.0000, 0.0000, 0.0000,1,1.4728051296,1.30664897031
 706.9702,-0.0050,-0.0029,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.0000, 0.0000, 0.0000, 0.0000,1,1.4731814388,1.31161970456
 707.1155,-0.0050,-0.0029,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.0000, 0.0000, 0.0000, 0.0000,1,1.45659904944,1.31140406642
 707.3588,-0.0050,-0.0029,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.0000, 0.0000, 0.0000, 0.0000,1,1.46101529709,1.31560332597
 707.6334,-0.0050,-0.0034,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.0000, 0.0000, 0.0000, 0.0000,1,1.46923394892,1.31306899045
 707.8805,-0.0050,-0.0034,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.0000, 0.0103, 0.0103, 0.0000,1,1.45818940861,1.31825611515
 708.0166,-0.0050,-0.0034,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.0000, 0.0105, 0.0105, 0.0000,1,1.44969311893,1.31896248565
 708.1178,-0.0050,-0.0034,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.0000, 0.0107, 0.0107, 0.0000,1,1.45498237995,1.32177846081
 708.2564,-0.0050,-0.0034,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.0000, 0.0108, 0.0108, 0.0000,1,1.46106795186,1.31523927443
 708.3932,-0.0050,-0.0034,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.0000, 0.0109, 0.0109, 0.0000,1,1.45678712404,1.32993670568
 708.5307,-0.0050,-0.0034,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.0000, 0.0110, 0.0110, 0.0000,1,1.45957413391,1.3321199367
 708.6328,-0.0050,-0.0034,-0.0996, 0.0060, 0.0336,-0.0996, 0.9717, 0.4697, 5.9717, 5.6100, 0.0000, 0.0112, 0.0112, 0.0000,1,1.44631842659,1.32055400969
