t,bead x,bead y,bead z,cam x,cam y,cam z,act x,act y1,act z,act y2,curr 1,curr 2,curr 3,curr 4,ps power,focus1,focus2
   5.6742, 0.0435,-0.1124, 0.0302, 0.0060, 0.0336, 0.0302, 0.9717, 0.4697, 6.1012, 6.8434, 0.0000, 0.0000, 0.0000, 0.0000,0,1.15206577502,1.29617795792
   5.7730, 0.0440,-0.1124, 0.0249, 0.0060, 0.0336, 0.0249, 0.9717, 0.4697, 6.0962, 6.8434, 0.0000, 0.0000, 0.0000, 0.0000,0,1.18222944774,1.24695759886
   5.9005, 0.0440,-0.1119, 0.0202, 0.0060, 0.0336, 0.0202, 0.9717, 0.4697, 6.0912, 6.8434,-0.2500,-0.2500, 0.2500, 0.2500,1,1.22795202384,1.2416076607
   6.0641, 0.0440,-0.1119, 0.0177, 0.0060, 0.0336, 0.0177, 0.9717, 0.4697, 6.0890, 6.8434,-0.2500,-0.2500, 0.2500, 0.2500,1,1.2518037905,1.22133152012
   6.1872, 0.0440,-0.1119, 0.0149, 0.0060, 0.0336, 0.0149, 0.9717, 0.4697, 6.0862, 6.8434,-0.2500,-0.2500, 0.2500, 0.2500,1,1.28380001826,1.18807321563
   6.3081, 0.0440,-0.1119, 0.0102, 0.0060, 0.0336, 0.0102, 0.9717, 0.4697, 6.0812, 6.8434,-0.2500,-0.2500, 0.2500, 0.2500,1,1.29624177603,1.17944094097
   6.4346, 0.0440,-0.1114, 0.0100, 0.0060, 0.0336, 0.0100, 0.9717, 0.4697, 6.0813, 6.8434,-0.2500,-0.2500, 0.2500, 0.2500,1,1.32576123809,1.16999877366
   6.5488, 0.0440,-0.1119, 0.0100, 0.0060, 0.0336, 0.0100, 0.9717, 0.4697, 6.0813, 6.8434,-0.2500,-0.2500, 0.2500, 0.2500,1,1.32734638959,1.17494515583
   6.6910, 0.0440,-0.1114, 0.0100, 0.0060, 0.0336, 0.0100, 0.9717, 0.4697, 6.0813, 6.8434,-0.2500,-0.2500, 0.2500, 0.2500,1,1.3059161028,1.18956008627
   6.9363, 0.0440,-0.1114, 0.0100, 0.0060, 0.0336, 0.0100, 0.9717, 0.4697, 6.0813, 6.8434,-0.2500,-0.2500, 0.2500, 0.2500,1,1.2893472457,1.20529507208
   7.2209, 0.0440,-0.1114, 0.0100, 0.0060, 0.0336, 0.0100, 0.9717, 0.4697, 6.0813, 6.8434,-0.2500,-0.2500, 0.2500, 0.2500,1,1.26853878215,1.2234840228
   7.4596, 0.0440,-0.1114, 0.0058, 0.0060, 0.0336, 0.0058, 0.9717, 0.4697, 6.0769, 6.8434,-0.2500,-0.2500, 0.2500, 0.2500,1,1.24861522872,1.23091072191
   7.6217, 0.0445,-0.1109, 0.0044, 0.0060, 0.0336, 0.0044, 0.9717, 0.4697, 6.0727, 6.8434,-0.2500,-0.2500, 0.2500, 0.2500,1,1.26192104719,1.22119367604
   7.7433, 0.0445,-0.1109, 0.0012, 0.0060, 0.0336, 0.0012, 0.9717, 0.4697, 6.0725, 6.8434,-0.2500,-0.2500, 0.2500, 0.2500,1,1.27413602886,1.21018093281
   7.8560, 0.0445,-0.1109,-0.0031, 0.0060, 0.0336,-0.0031, 0.9717, 0.4697, 6.0682, 6.8434,-0.2500,-0.2500, 0.2500, 0.2500,1,1.27536695459,1.21934961432
   7.9785, 0.0445,-0.1109,-0.0033, 0.0060, 0.0336,-0.0033, 0.9717, 0.4697, 6.0680, 6.8434,-0.2500,-0.2500, 0.2500, 0.2500,1,1.3071605357,1.19576143637
   8.0938, 0.0445,-0.1109,-0.0051, 0.0060, 0.0336,-0.0051, 0.9717, 0.4697, 6.0644, 6.8434,-0.2500,-0.2500, 0.2500, 0.2500,1,1.28776372188,1.20590802121
   8.2137, 0.0445,-0.1104,-0.0070, 0.0060, 0.0336,-0.0070, 0.9717, 0.4697, 6.0643, 6.8434,-0.2500,-0.2500, 0.2500, 0.2500,1,1.31042721199,1.20232780641
   8.3706, 0.0445,-0.1104,-0.0070, 0.0060, 0.0336,-0.0070, 0.9717, 0.4697, 6.0643, 6.8434,-0.2500,-0.2500, 0.2500, 0.2500,1,1.29985875804,1.19849258726
   8.6052, 0.0445,-0.1104,-0.0070, 0.0060, 0.0336,-0.0070, 0.9717, 0.4697, 6.0643, 6.8434,-0.2500,-0.2500, 0.2500, 0.2500,1,1.28006723338,1.22648905046
