t,bead x,bead y,bead z,cam x,cam y,cam z,act x,act y1,act z,act y2,curr 1,curr 2,curr 3,curr 4,ps power,focus1,focus2
2263.8333, 0.0165,-0.0179, 0.0651, 0.0060, 0.0336, 0.0651, 0.9717, 0.4697, 6.1364, 0.4426, 0.0122, 2.0122, 2.0000, 0.0000,0,1.76252615908,1.63462383994
2263.9842, 0.0165,-0.0179, 0.0651, 0.0060, 0.0336, 0.0651, 0.9717, 0.4697, 6.1364, 0.4426, 0.0122, 2.0122, 2.0000, 0.0000,0,1.76714994866,1.63394084864
2264.2404, 0.0165,-0.0174, 0.0651, 0.0060, 0.0336, 0.0651, 0.9717, 0.4697, 6.1364, 0.4426,-0.5000,-0.5000, 0.5000, 0.5000,1,1.76026676556,1.62648051428
2264.4899, 0.0150,-0.0154, 0.0651, 0.0060, 0.0336, 0.0651, 0.9717, 0.4697, 6.1364, 0.4426,-0.5000,-0.5000, 0.5000, 0.5000,1,1.76451764157,1.64823314295
2264.6343, 0.0160,-0.0154, 0.0651, 0.0060, 0.0336, 0.0651, 0.9717, 0.4697, 6.1364, 0.4426,-0.5000,-0.5000, 0.5000, 0.5000,1,1.73961979357,1.66464323056
2264.7420, 0.0160,-0.0154, 0.0651, 0.0060, 0.0336, 0.0651, 0.9717, 0.4697, 6.1364, 0.4426,-0.5000,-0.5000, 0.5000, 0.5000,1,1.72100386763,1.67765968778
2264.8979, 0.0160,-0.0159, 0.0618, 0.0060, 0.0336, 0.0618, 0.9717, 0.4697, 6.1331, 0.4426,-0.5000,-0.5000, 0.5000, 0.5000,1,1.69925659596,1.69041090615
2265.0214, 0.0165,-0.0154, 0.0613, 0.0060, 0.0336, 0.0613, 0.9717, 0.4697, 6.1305, 0.4426,-0.5000,-0.5000, 0.5000, 0.5000,1,1.72408674187,1.66662057107
2265.1461, 0.0170,-0.0154, 0.0563, 0.0060, 0.0336, 0.0563, 0.9717, 0.4697, 6.1276, 0.4426,-0.5000,-0.5000, 0.5000, 0.5000,1,1.726264484,1.64208357595
2265.2669, 0.0170,-0.0159, 0.0541, 0.0060, 0.0336, 0.0541, 0.9717, 0.4697, 6.1233, 0.4426,-0.5000,-0.5000, 0.5000, 0.5000,1,1.75189970568,1.65102318546
2265.5539, 0.0175,-0.0159, 0.0519, 0.0060, 0.0336, 0.0519, 0.9717, 0.4697, 6.1232, 0.4426,-0.5000,-0.5000, 0.5000, 0.5000,1,1.76548804354,1.64124732942
2265.8121, 0.0180,-0.0159, 0.0519, 0.0060, 0.0336, 0.0519, 0.9717, 0.4697, 6.1232, 0.4426,-0.5000,-0.5000, 0.5000, 0.5000,1,1.72781384489,1.67037797867
2266.0758, 0.0185,-0.0159, 0.0475, 0.0060, 0.0336, 0.0475, 0.9717, 0.4697, 6.1188, 0.4426,-0.5000,-0.5000, 0.5000, 0.5000,1,1.69906139072,1.69748338037
2266.1977, 0.0190,-0.0159, 0.0473, 0.0060, 0.0336, 0.0473, 0.9717, 0.4697, 6.1186, 0.4426,-0.5000,-0.5000, 0.5000, 0.5000,1,1.70249999004,1.68013617601
2266.4107, 0.0190,-0.0159, 0.0428, 0.0060, 0.0336, 0.0428, 0.9717, 0.4697, 6.1141, 0.4426,-0.5000,-0.5000, 0.5000, 0.5000,1,1.7045472997,1.67599721167
2266.4176, 0.0190,-0.0159, 0.0428, 0.0060, 0.0336, 0.0428, 0.9717, 0.4697, 6.1095, 0.4426,-0.5000,-0.5000, 0.5000, 0.5000,1,1.71232862148,1.67184138075
2266.5543, 0.0195,-0.0159, 0.0378, 0.0060, 0.0336, 0.0378, 0.9717, 0.4697, 6.1091, 0.4426,-0.5000,-0.5000, 0.5000, 0.5000,1,1.75199494928,1.64597206208
2266.6940, 0.0195,-0.0159, 0.0357, 0.0060, 0.0336, 0.0357, 0.9717, 0.4697, 6.1041, 0.4426,-0.5000,-0.5000, 0.5000, 0.5000,1,1.74122906252,1.63436615258
2266.8376, 0.0200,-0.0159, 0.0328, 0.0060, 0.0336, 0.0328, 0.9717, 0.4697, 6.1042, 0.4426,-0.5000,-0.5000, 0.5000, 0.5000,1,1.77317378955,1.63859437277
