 0.9657, 0.4361, 6.0713
-1.0030, 0.0275,-0.9499
-0.1026, 1.0215, 0.9438
 1.0385,-0.0523,-0.9546
 0.0671,-0.9967, 0.9607
 0.0000, 0.0000, 0.0000
